"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":1832.0999999996275},{""page_index"":1,""viewing_time"":765.5999999842606},{""page_index"":2,""viewing_time"":856.4000000187661}]","3454.799999977695","instructions","0","3503","0.0-0.0","6451","","","",""
"","6795.299999997951","survey-text","1","10300","0.0-1.0","6451","{""Q0"":""99""}","","",""
"","5203.1000000133645","survey-text","2","15505","0.0-2.0","6451","{""Q0"":""Elder""}","","",""
"","3268.7999999907333","survey-text","3","18775","0.0-3.0","6451","{""Q0"":""34""}","","",""
"","3508.6000000010245","survey-text","4","22285","0.0-4.0","6451","{""Q0"":""Fixed Do""}","","",""
"","4188.800000003539","survey-text","5","26476","0.0-5.0","6451","{""Q0"":""Trombone""}","","",""
"","7102.7999999932945","survey-text","6","33579","0.0-6.0","6451","{""Q0"":""PhD Music Theory""}","","",""
"","9104.899999976624","survey-text","7","42686","0.0-7.0","6451","{""Q0"":""Harvard""}","","",""
"[{""page_index"":0,""viewing_time"":1312.599999975646},{""page_index"":1,""viewing_time"":970.4000000201631},{""page_index"":2,""viewing_time"":1573.8999999884982},{""page_index"":3,""viewing_time"":746.000000013737}]","4603.399999992689","instructions","8","47289","0.0-8.0","6451","","","",""
"","7211.699999985285","image-button-response","9","54504","0.0-9.0-0.0","6451","","img/Berkowitz59.png","1",""
"","7289.300000004005","image-button-response","10","61796","0.0-9.0-1.0","6451","","img/Berkowitz59.png","2",""
"","4596.099999995204","image-slider-response","11","66394","0.0-9.0-2.0","6451","","","","33"
"","2570.39999999688","image-slider-response","12","68966","0.0-9.0-3.0","6451","","","","78"
"","1648.5999999858905","image-button-response","13","70616","0.0-9.0-4.0","6451","","img/Berkowitz59.png","1",""
"","1795.70000001695","image-button-response","14","72414","0.0-9.0-0.1","6451","","img/Berkowitz282.png","1",""
"","839.9999999965075","image-button-response","15","73256","0.0-9.0-1.1","6451","","img/Berkowitz282.png","1",""
"","2680.500000016764","image-slider-response","16","75938","0.0-9.0-2.1","6451","","","","69"
"","1900.2999999793246","image-slider-response","17","77840","0.0-9.0-3.1","6451","","","","81"
"","920.5999999830965","image-button-response","18","78762","0.0-9.0-4.1","6451","","img/Berkowitz282.png","0",""
"","6692.500000004657","image-button-response","19","85457","0.0-9.0-0.2","6451","","img/Berkowitz312.png","3",""
"","1684.1000000131316","image-button-response","20","87143","0.0-9.0-1.2","6451","","img/Berkowitz312.png","1",""
"","2855.599999980768","image-slider-response","21","90001","0.0-9.0-2.2","6451","","","","57"
"","2550.3000000026077","image-slider-response","22","92553","0.0-9.0-3.2","6451","","","","31"
"","5814.200000022538","image-button-response","23","98369","0.0-9.0-4.2","6451","","img/Berkowitz312.png","0",""
"","4548.299999994924","image-button-response","24","102919","0.0-9.0-0.3","6451","","img/Berkowitz156.png","3",""
"","892.5000000162981","image-button-response","25","103814","0.0-9.0-1.3","6451","","img/Berkowitz156.png","3",""
"","2191.8000000005122","image-slider-response","26","106007","0.0-9.0-2.3","6451","","","","64"
"","1778.200000000652","image-slider-response","27","107787","0.0-9.0-3.3","6451","","","","30"
"","892.3000000067987","image-button-response","28","108682","0.0-9.0-4.3","6451","","img/Berkowitz156.png","1",""
"","894.4999999948777","image-button-response","29","109578","0.0-9.0-0.4","6451","","img/Berkowitz26.png","4",""
"","760.1999999897089","image-button-response","30","110339","0.0-9.0-1.4","6451","","img/Berkowitz26.png","3",""
"","1456.399999995483","image-slider-response","31","111797","0.0-9.0-2.4","6451","","","","33"
"","2620.200000004843","image-slider-response","32","114419","0.0-9.0-3.4","6451","","","","65"
"","1176.3999999966472","image-button-response","33","115597","0.0-9.0-4.4","6451","","img/Berkowitz26.png","0",""
