"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":3467.790000140667},{""page_index"":1,""viewing_time"":13175.954999867827},{""page_index"":2,""viewing_time"":10335.644999984652}]","26979.749999940395","instructions","0","26986","0.0-0.0","85532","","","",""
"","5318.985000252724","survey-text","1","32306","0.0-1.0","85532","{""Q0"":""61""}","","",""
"","17054.469999857247","survey-text","2","49361","0.0-2.0","85532","{""Q0"":""Completed Doctorate""}","","",""
"","12639.340000227094","survey-text","3","62001","0.0-3.0","85532","{""Q0"":""10""}","","",""
"","13047.06500004977","survey-text","4","75049","0.0-4.0","85532","{""Q0"":""Moveable-Do""}","","",""
"","8695.729999803007","survey-text","5","83745","0.0-5.0","85532","{""Q0"":""Trombone""}","","",""
"","12967.085000127554","survey-text","6","96713","0.0-6.0","85532","{""Q0"":""Ph.D. Music Theory""}","","",""
"","25663.99999987334","survey-text","7","122377","0.0-7.0","85532","{""Q0"":""College of Saint Benedict/Saint John's University (Minnesota)""}","","",""
"[{""page_index"":0,""viewing_time"":3606.9600000046194},{""page_index"":1,""viewing_time"":23024.089999962598},{""page_index"":2,""viewing_time"":4127.979999873787},{""page_index"":3,""viewing_time"":9951.714999973774}]","40710.884999949485","instructions","8","163088","0.0-8.0","85532","","","",""
"","44935.24000002071","image-button-response","9","208024","0.0-9.0-0.0","85532","","img/Berkowitz417tx.png","2",""
"","12166.830000001937","image-button-response","10","220192","0.0-9.0-1.0","85532","","img/Berkowitz417tx.png","7",""
"","11366.855000145733","image-slider-response","11","231560","0.0-9.0-2.0","85532","","","","50"
"","59727.40500001237","image-slider-response","12","291288","0.0-9.0-3.0","85532","","","","58"
"","2470.7149998284876","image-button-response","13","293760","0.0-9.0-4.0","85532","","img/Berkowitz417tx.png","1",""
"","26622.88000015542","image-button-response","14","320384","0.0-9.0-0.1","85532","","img/Berkowitz622.png","4",""
"","8015.279999934137","image-button-response","15","328400","0.0-9.0-1.1","85532","","img/Berkowitz622.png","7",""
"","12126.995000056922","image-slider-response","16","340528","0.0-9.0-2.1","85532","","","","88"
"","25831.34499983862","image-slider-response","17","366359","0.0-9.0-3.1","85532","","","","1"
"","2039.7299998439848","image-button-response","18","368400","0.0-9.0-4.1","85532","","img/Berkowitz622.png","1",""
"","56654.52999994159","image-button-response","19","425055","0.0-9.0-0.2","85532","","img/Berkowitz70.png","2",""
"","12679.394999984652","image-button-response","20","437735","0.0-9.0-1.2","85532","","img/Berkowitz70.png","5",""
"","10775.064999703318","image-slider-response","21","448511","0.0-9.0-2.2","85532","","","","44"
"","11951.36999990791","image-slider-response","22","460463","0.0-9.0-3.2","85532","","","","95"
"","2055.184999946505","image-button-response","23","462519","0.0-9.0-4.2","85532","","img/Berkowitz70.png","1",""
"","48406.93000005558","image-button-response","24","510926","0.0-9.0-0.3","85532","","img/Berkowitz294.png","2",""
"","7631.479999981821","image-button-response","25","518559","0.0-9.0-1.3","85532","","img/Berkowitz294.png","5",""
"","15911.009999923408","image-slider-response","26","534471","0.0-9.0-2.3","85532","","","","43"
"","27303.294999990612","image-slider-response","27","561775","0.0-9.0-3.3","85532","","","","80"
"","1527.449999935925","image-button-response","28","563303","0.0-9.0-4.3","85532","","img/Berkowitz294.png","1",""
"","20118.894999846816","image-button-response","29","583423","0.0-9.0-0.4","85532","","img/Berkowitz75.png","1",""
"","9391.145000234246","image-button-response","30","592815","0.0-9.0-1.4","85532","","img/Berkowitz75.png","5",""
"","9630.805000197142","image-slider-response","31","602446","0.0-9.0-2.4","85532","","","","39"
"","8951.505000237375","image-slider-response","32","611399","0.0-9.0-3.4","85532","","","","90"
"","2415.345000103116","image-button-response","33","613815","0.0-9.0-4.4","85532","","img/Berkowitz75.png","1",""
"","28382.860000245273","image-button-response","34","642198","0.0-9.0-0.5","85532","","img/Berkowitz59.png","2",""
"","6879.270000383258","image-button-response","35","649079","0.0-9.0-1.5","85532","","img/Berkowitz59.png","5",""
"","12895.184999797493","image-slider-response","36","661975","0.0-9.0-2.5","85532","","","","50"
"","5999.390000011772","image-slider-response","37","667975","0.0-9.0-3.5","85532","","","","19"
"","2206.920000258833","image-button-response","38","670183","0.0-9.0-4.5","85532","","img/Berkowitz59.png","1",""
"","78375.2099997364","image-button-response","39","748558","0.0-9.0-0.6","85532","","img/Berkowitz156.png","2",""
"","3591.355000156909","image-button-response","40","752150","0.0-9.0-1.6","85532","","img/Berkowitz156.png","7",""
"","10079.044999554753","image-slider-response","41","762230","0.0-9.0-2.6","85532","","","","50"
"","14927.075000014156","image-slider-response","42","777158","0.0-9.0-3.6","85532","","","","86"
