"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":3650},{""page_index"":1,""viewing_time"":8778},{""page_index"":2,""viewing_time"":7322}]","19750","instructions","0","19755","0.0-0.0","76945","","","",""
"","2319","survey-text","1","22076","0.0-1.0","76945","{""Q0"":""36""}","","",""
"","5706","survey-text","2","27785","0.0-2.0","76945","{""Q0"":""Completed Doctorate""}","","",""
"","24139","survey-text","3","51926","0.0-3.0","76945","{""Q0"":""14""}","","",""
"","10245","survey-text","4","62171","0.0-4.0","76945","{""Q0"":""Moveable-Do, do-based minor""}","","",""
"","3209","survey-text","5","65384","0.0-5.0","76945","{""Q0"":""Piano""}","","",""
"","4614","survey-text","6","69999","0.0-6.0","76945","{""Q0"":""PhD Music Theory""}","","",""
"","5975","survey-text","7","75978","0.0-7.0","76945","{""Q0"":""""}","","",""
"[{""page_index"":0,""viewing_time"":1419},{""page_index"":1,""viewing_time"":30289},{""page_index"":2,""viewing_time"":1892},{""page_index"":3,""viewing_time"":3434}]","37035","instructions","8","113015","0.0-8.0","76945","","","",""
"","30271","image-button-response","9","143292","0.0-9.0-0.0","76945","","img/Berkowitz312.png","5",""
"","5200","image-button-response","10","148494","0.0-9.0-1.0","76945","","img/Berkowitz312.png","7",""
"","4802","image-slider-response","11","153297","0.0-9.0-2.0","76945","","","","100"
"","17020","image-slider-response","12","170318","0.0-9.0-3.0","76945","","","","74"
"","4242","image-button-response","13","174561","0.0-9.0-4.0","76945","","img/Berkowitz312.png","1",""
"","16043","image-button-response","14","190607","0.0-9.0-0.1","76945","","img/Berkowitz59.png","0",""
"","2176","image-button-response","15","192784","0.0-9.0-1.1","76945","","img/Berkowitz59.png","5",""
"","6402","image-slider-response","16","199190","0.0-9.0-2.1","76945","","","","59"
"","5328","image-slider-response","17","204518","0.0-9.0-3.1","76945","","","","89"
"","1503","image-button-response","18","206022","0.0-9.0-4.1","76945","","img/Berkowitz59.png","1",""
"","26768","image-button-response","19","232791","0.0-9.0-0.2","76945","","img/Berkowitz417tx.png","1",""
"","3633","image-button-response","20","236425","0.0-9.0-1.2","76945","","img/Berkowitz417tx.png","7",""
"","4201","image-slider-response","21","240627","0.0-9.0-2.2","76945","","","","73"
"","4455","image-slider-response","22","245084","0.0-9.0-3.2","76945","","","","48"
"","1456","image-button-response","23","246543","0.0-9.0-4.2","76945","","img/Berkowitz417tx.png","1",""
"","5459","image-button-response","24","252003","0.0-9.0-0.3","76945","","img/Berkowitz3.png","0",""
"","1555","image-button-response","25","253559","0.0-9.0-1.3","76945","","img/Berkowitz3.png","3",""
"","6299","image-slider-response","26","259861","0.0-9.0-2.3","76945","","","","16"
"","6182","image-slider-response","27","266045","0.0-9.0-3.3","76945","","","","100"
"","1337","image-button-response","28","267386","0.0-9.0-4.3","76945","","img/Berkowitz3.png","1",""
"","4781","image-button-response","29","272172","0.0-9.0-0.4","76945","","img/Berkowitz74.png","0",""
"","2270","image-button-response","30","274444","0.0-9.0-1.4","76945","","img/Berkowitz74.png","3",""
"","3054","image-slider-response","31","277501","0.0-9.0-2.4","76945","","","","0"
"","4319","image-slider-response","32","281822","0.0-9.0-3.4","76945","","","","100"
"","1250","image-button-response","33","283073","0.0-9.0-4.4","76945","","img/Berkowitz74.png","1",""
"","5396","image-button-response","34","288472","0.0-9.0-0.5","76945","","img/Berkowitz9.png","0",""
"","2255","image-button-response","35","290730","0.0-9.0-1.5","76945","","img/Berkowitz9.png","3",""
"","4248","image-slider-response","36","294979","0.0-9.0-2.5","76945","","","","32"
"","5643","image-slider-response","37","300623","0.0-9.0-3.5","76945","","","","45"
"","1478","image-button-response","38","302101","0.0-9.0-4.5","76945","","img/Berkowitz9.png","1",""
"","8292","image-button-response","39","310397","0.0-9.0-0.6","76945","","img/Berkowitz627.png","5",""
"","3089","image-button-response","40","313487","0.0-9.0-1.6","76945","","img/Berkowitz627.png","9",""
"","4483","image-slider-response","41","317971","0.0-9.0-2.6","76945","","","","100"
"","6062","image-slider-response","42","324035","0.0-9.0-3.6","76945","","","","0"
"","2256","image-button-response","43","326292","0.0-9.0-4.6","76945","","img/Berkowitz627.png","1",""
"","12713","image-button-response","44","339009","0.0-9.0-0.7","76945","","img/Berkowitz282.png","0",""
"","2241","image-button-response","45","341252","0.0-9.0-1.7","76945","","img/Berkowitz282.png","5",""
"","4652","image-slider-response","46","345908","0.0-9.0-2.7","76945","","","","50"
"","4577","image-slider-response","47","350486","0.0-9.0-3.7","76945","","","","35"
