"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":1426},{""page_index"":1,""viewing_time"":1319},{""page_index"":2,""viewing_time"":1295}]","4040","instructions","0","4042","0.0-0.0","62489","","","",""
"","2823","survey-text","1","6869","0.0-1.0","62489","{""Q0"":""42""}","","",""
"","6706","survey-text","2","13577","0.0-2.0","62489","{""Q0"":""Completed doctorate""}","","",""
"","7365","survey-text","3","20944","0.0-3.0","62489","{""Q0"":""21""}","","",""
"","5311","survey-text","4","26257","0.0-4.0","62489","{""Q0"":""Fixed-Do""}","","",""
"","4940","survey-text","5","31198","0.0-5.0","62489","{""Q0"":""Piano""}","","",""
"","5849","survey-text","6","37048","0.0-6.0","62489","{""Q0"":""PhD Music Theory""}","","",""
"","6009","survey-text","7","43058","0.0-7.0","62489","{""Q0"":""Indiana University""}","","",""
"[{""page_index"":0,""viewing_time"":1668},{""page_index"":1,""viewing_time"":18721},{""page_index"":2,""viewing_time"":2440},{""page_index"":3,""viewing_time"":3429}]","26258","instructions","8","69318","0.0-8.0","62489","","","",""
"","13070","image-button-response","9","82391","0.0-9.0-0.0","62489","","img/Berkowitz70.png","0",""
"","6546","image-button-response","10","88941","0.0-9.0-1.0","62489","","img/Berkowitz70.png","7",""
"","14342","image-slider-response","11","103285","0.0-9.0-2.0","62489","","","","25"
"","16192","image-slider-response","12","119479","0.0-9.0-3.0","62489","","","","91"
"","2519","image-button-response","13","122000","0.0-9.0-4.0","62489","","img/Berkowitz70.png","1",""
"","9291","image-button-response","14","131294","0.0-9.0-0.1","62489","","img/Berkowitz88.png","0",""
"","11183","image-button-response","15","142478","0.0-9.0-1.1","62489","","img/Berkowitz88.png","7",""
"","4669","image-slider-response","16","147150","0.0-9.0-2.1","62489","","","","17"
"","4131","image-slider-response","17","151285","0.0-9.0-3.1","62489","","","","100"
"","1622","image-button-response","18","152908","0.0-9.0-4.1","62489","","img/Berkowitz88.png","1",""
"","8850","image-button-response","19","161759","0.0-9.0-0.2","62489","","img/Berkowitz26.png","0",""
"","7344","image-button-response","20","169105","0.0-9.0-1.2","62489","","img/Berkowitz26.png","3",""
"","3817","image-slider-response","21","172924","0.0-9.0-2.2","62489","","","","0"
"","5876","image-slider-response","22","178801","0.0-9.0-3.2","62489","","","","93"
"","1194","image-button-response","23","179995","0.0-9.0-4.2","62489","","img/Berkowitz26.png","1",""
"","30728","image-button-response","24","210725","0.0-9.0-0.3","62489","","img/Berkowitz282.png","1",""
"","6881","image-button-response","25","217608","0.0-9.0-1.3","62489","","img/Berkowitz282.png","7",""
"","6902","image-slider-response","26","224515","0.0-9.0-2.3","62489","","","","37"
"","5466","image-slider-response","27","229984","0.0-9.0-3.3","62489","","","","16"
