"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":5166.999999986729},{""page_index"":1,""viewing_time"":27532.165000011446},{""page_index"":2,""viewing_time"":13769.234999985201}]","46469.054999994114","instructions","0","46475","0.0-0.0","79464","","","",""
"","5706.485000002431","survey-text","1","52184","0.0-1.0","79464","{""Q0"":""64""}","","",""
"","17669.04499998782","survey-text","2","69852","0.0-2.0","79464","{""Q0"":""Completed Master's Degree""}","","",""
"","12704.115000000456","survey-text","3","82558","0.0-3.0","79464","{""Q0"":""25""}","","",""
"","16689.944999990985","survey-text","4","99249","0.0-4.0","79464","{""Q0"":""Moveable Do""}","","",""
"","6018.249999993714","survey-text","5","105268","0.0-5.0","79464","{""Q0"":""piano""}","","",""
"","16808.164999994915","survey-text","6","122099","0.0-6.0","79464","{""Q0"":""MM Piano Pedagogy""}","","",""
"","12196.285000012722","survey-text","7","134297","0.0-7.0","79464","{""Q0"":""The College of Southern Idaho""}","","",""
"[{""page_index"":0,""viewing_time"":4198.625000019092},{""page_index"":1,""viewing_time"":30964.509999990696},{""page_index"":2,""viewing_time"":14349.669999995967},{""page_index"":3,""viewing_time"":9591.25500000664}]","59104.59500001161","instructions","8","193401","0.0-8.0","79464","","","",""
"","24690.565000026254","image-button-response","9","218095","0.0-9.0-0.0","79464","","img/Berkowitz379.png","3",""
"","11758.485000027576","image-button-response","10","229856","0.0-9.0-1.0","79464","","img/Berkowitz379.png","9",""
"","14634.805000008782","image-slider-response","11","244496","0.0-9.0-2.0","79464","","","","80"
"","31778.644999983953","image-slider-response","12","276276","0.0-9.0-3.0","79464","","","","50"
"","2790.1249999995343","image-button-response","13","279068","0.0-9.0-4.0","79464","","img/Berkowitz379.png","1",""
"","10217.894999979762","image-button-response","14","289288","0.0-9.0-0.1","79464","","img/Berkowitz607tx.png","4",""
"","2946.044999989681","image-button-response","15","292236","0.0-9.0-1.1","79464","","img/Berkowitz607tx.png","9",""
"","7617.885000014212","image-slider-response","16","299855","0.0-9.0-2.1","79464","","","","99"
"","29078.79500000854","image-slider-response","17","328925","0.0-9.0-3.1","79464","","","","4"
"","2082.380000007106","image-button-response","18","331009","0.0-9.0-4.1","79464","","img/Berkowitz607tx.png","1",""
"","19133.720000012545","image-button-response","19","350144","0.0-9.0-0.2","79464","","img/Berkowitz622.png","4",""
"","5598.304999992251","image-button-response","20","355745","0.0-9.0-1.2","79464","","img/Berkowitz622.png","9",""
"","6319.5249999989755","image-slider-response","21","362066","0.0-9.0-2.2","79464","","","","100"
"","10807.730000000447","image-slider-response","22","372892","0.0-9.0-3.2","79464","","","","21"
"","2074.594999983674","image-button-response","23","374968","0.0-9.0-4.2","79464","","img/Berkowitz622.png","1",""
"","11469.875000009779","image-button-response","24","386440","0.0-9.0-0.3","79464","","img/Berkowitz75.png","2",""
"","18215.52500000689","image-button-response","25","404657","0.0-9.0-1.3","79464","","img/Berkowitz75.png","4",""
"","22984.989999997197","image-slider-response","26","427644","0.0-9.0-2.3","79464","","","","14"
"","11155.755000014324","image-slider-response","27","438807","0.0-9.0-3.3","79464","","","","85"
"","9946.490000002086","image-button-response","28","448755","0.0-9.0-4.3","79464","","img/Berkowitz75.png","1",""
"","24987.19999997411","image-button-response","29","473744","0.0-9.0-0.4","79464","","img/Berkowitz629.png","4",""
"","5511.530000017956","image-button-response","30","479257","0.0-9.0-1.4","79464","","img/Berkowitz629.png","9",""
"","8334.359999978915","image-slider-response","31","487593","0.0-9.0-2.4","79464","","","","76"
"","14609.304999990854","image-slider-response","32","502198","0.0-9.0-3.4","79464","","","","29"
"","2628.480000013951","image-button-response","33","504828","0.0-9.0-4.4","79464","","img/Berkowitz629.png","1",""
"","21333.814999990864","image-button-response","34","526163","0.0-9.0-0.5","79464","","img/Berkowitz312.png","3",""
"","10421.174999995856","image-button-response","35","536586","0.0-9.0-1.5","79464","","img/Berkowitz312.png","8",""
"","7904.015000007348","image-slider-response","36","544492","0.0-9.0-2.5","79464","","","","69"
"","6701.8800000078045","image-slider-response","37","551195","0.0-9.0-3.5","79464","","","","73"
"","7168.4450000175275","image-button-response","38","558378","0.0-9.0-4.5","79464","","img/Berkowitz312.png","1",""
"","16305.779999995138","image-button-response","39","574685","0.0-9.0-0.6","79464","","img/Berkowitz282.png","1",""
"","29666.85999999754","image-button-response","40","604354","0.0-9.0-1.6","79464","","img/Berkowitz282.png","7",""
"","12304.925000004005","image-slider-response","41","616661","0.0-9.0-2.6","79464","","","","21"
"","10338.285000005271","image-slider-response","42","626989","0.0-9.0-3.6","79464","","","","26"
"","2252.3849999997765","image-button-response","43","629243","0.0-9.0-4.6","79464","","img/Berkowitz282.png","1",""
"","23127.5350000069","image-button-response","44","652372","0.0-9.0-0.7","79464","","img/Berkowitz334t.png","2",""
"","3186.8949999916367","image-button-response","45","655560","0.0-9.0-1.7","79464","","img/Berkowitz334t.png","9",""
"","13789.12999999011","image-slider-response","46","669354","0.0-9.0-2.7","79464","","","","66"
"","11626.004999998258","image-slider-response","47","680982","0.0-9.0-3.7","79464","","","","73"
"","2082.2250000201166","image-button-response","48","683066","0.0-9.0-4.7","79464","","img/Berkowitz334t.png","1",""
"","21120.029999990948","image-button-response","49","704202","0.0-9.0-0.8","79464","","img/Berkowitz294.png","2",""
"","6723.304999992251","image-button-response","50","710927","0.0-9.0-1.8","79464","","img/Berkowitz294.png","7",""
"","8091.635000018869","image-slider-response","51","719020","0.0-9.0-2.8","79464","","","","65"
"","8075.925000011921","image-slider-response","52","727098","0.0-9.0-3.8","79464","","","","84"
"","6018.24000000488","image-button-response","53","733118","0.0-9.0-4.8","79464","","img/Berkowitz294.png","0",""
"","23269.48000001721","image-button-response","54","756383","0.0-9.0-0.9","79464","","img/Berkowitz88.png","2",""
