"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":3514.470000001893},{""page_index"":1,""viewing_time"":8380.20499999402},{""page_index"":2,""viewing_time"":5892.490000005637}]","17787.830000001122","instructions","0","17793","0.0-0.0","54011","","","",""
"","1590.3800000014598","survey-text","1","19386","0.0-1.0","54011","{""Q0"":""31""}","","",""
"","5133.154999995895","survey-text","2","24521","0.0-2.0","54011","{""Q0"":""Doctoral Student""}","","",""
"","6865.0350000025355","survey-text","3","31388","0.0-3.0","54011","{""Q0"":""3""}","","",""
"","3841.4649999976973","survey-text","4","35230","0.0-4.0","54011","{""Q0"":""Numbers""}","","",""
"","2726.360000000568","survey-text","5","37958","0.0-5.0","54011","{""Q0"":""Piano""}","","",""
"","8608.955000003334","survey-text","6","46567","0.0-6.0","54011","{""Q0"":""MA Music Theory""}","","",""
"","4680.930000002263","survey-text","7","51250","0.0-7.0","54011","{""Q0"":""Eastman School of Music""}","","",""
"[{""page_index"":0,""viewing_time"":1252.7599999957602},{""page_index"":1,""viewing_time"":16487.940000006347},{""page_index"":2,""viewing_time"":1658.2649999982095},{""page_index"":3,""viewing_time"":1254.1249999994761}]","20653.435000000172","instructions","8","71903","0.0-8.0","54011","","","",""
"","25130.035000001953","image-button-response","9","97035","0.0-9.0-0.0","54011","","img/Berkowitz156.png","0",""
"","7437.640000003739","image-button-response","10","104475","0.0-9.0-1.0","54011","","img/Berkowitz156.png","5",""
"","10876.98499999533","image-slider-response","11","115354","0.0-9.0-2.0","54011","","","","47"
"","10480.32499999681","image-slider-response","12","125836","0.0-9.0-3.0","54011","","","","35"
"","2166.219999999157","image-button-response","13","128003","0.0-9.0-4.0","54011","","img/Berkowitz156.png","1",""
"","10097.050000003946","image-button-response","14","138102","0.0-9.0-0.1","54011","","img/Berkowitz75.png","0",""
"","3110.979999997653","image-button-response","15","141215","0.0-9.0-1.1","54011","","img/Berkowitz75.png","3",""
"","6617.279999998573","image-slider-response","16","147833","0.0-9.0-2.1","54011","","","","20"
"","4618.564999997034","image-slider-response","17","152453","0.0-9.0-3.1","54011","","","","32"
"","1708.2999999984168","image-button-response","18","154163","0.0-9.0-4.1","54011","","img/Berkowitz75.png","1",""
"","8598.124999996799","image-button-response","19","162763","0.0-9.0-0.2","54011","","img/Berkowitz627.png","5",""
"","2970.079999999143","image-button-response","20","165735","0.0-9.0-1.2","54011","","img/Berkowitz627.png","9",""
"","4986.334999994142","image-slider-response","21","170722","0.0-9.0-2.2","54011","","","","100"
