"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":228027},{""page_index"":1,""viewing_time"":12651},{""page_index"":2,""viewing_time"":7526}]","248205","instructions","0","248197","0.0-0.0","69924","","","",""
"","3394","survey-text","1","251591","0.0-1.0","69924","{""Q0"":""52""}","","",""
"","7816","survey-text","2","259409","0.0-2.0","69924","{""Q0"":""Completed doctorate""}","","",""
"","37881","survey-text","3","297290","0.0-3.0","69924","{""Q0"":""11""}","","",""
"","27139","survey-text","4","324429","0.0-4.0","69924","{""Q0"":""Moveable do with do-based minor""}","","",""
"","13572","survey-text","5","338000","0.0-5.0","69924","{""Q0"":""Saxophone""}","","",""
"","8630","survey-text","6","346631","0.0-6.0","69924","{""Q0"":""Ph.D. Music Theory""}","","",""
"","10489","survey-text","7","357119","0.0-7.0","69924","{""Q0"":""Florida State University""}","","",""
"[{""page_index"":0,""viewing_time"":4422},{""page_index"":1,""viewing_time"":127607},{""page_index"":2,""viewing_time"":1894},{""page_index"":3,""viewing_time"":5521}]","139444","instructions","8","496555","0.0-8.0","69924","","","",""
"","46796","image-button-response","9","543351","0.0-9.0-0.0","69924","","img/Berkowitz629.png","4",""
"","45882","image-button-response","10","589234","0.0-9.0-1.0","69924","","img/Berkowitz629.png","6",""
"","9252","image-slider-response","11","598487","0.0-9.0-2.0","69924","","","","100"
"","10647","image-slider-response","12","609134","0.0-9.0-3.0","69924","","","","0"
"","5689","image-button-response","13","614824","0.0-9.0-4.0","69924","","img/Berkowitz629.png","1",""
"","107087","image-button-response","14","721907","0.0-9.0-0.1","69924","","img/Berkowitz70.png","0",""
"","10873","image-button-response","15","732781","0.0-9.0-1.1","69924","","img/Berkowitz70.png","4",""
"","31464","image-slider-response","16","764244","0.0-9.0-2.1","69924","","","","31"
"","10076","image-slider-response","17","774320","0.0-9.0-3.1","69924","","","","78"
"","2008","image-button-response","18","776329","0.0-9.0-4.1","69924","","img/Berkowitz70.png","1",""
"","33922","image-button-response","19","810251","0.0-9.0-0.2","69924","","img/Berkowitz294.png","1",""
"","16802","image-button-response","20","827053","0.0-9.0-1.2","69924","","img/Berkowitz294.png","4",""
"","7357","image-slider-response","21","834411","0.0-9.0-2.2","69924","","","","37"
"","10896","image-slider-response","22","845309","0.0-9.0-3.2","69924","","","","74"
"","1808","image-button-response","23","847118","0.0-9.0-4.2","69924","","img/Berkowitz294.png","1",""
"","31461","image-button-response","24","878579","0.0-9.0-0.3","69924","","img/Berkowitz88.png","0",""
"","9846","image-button-response","25","888427","0.0-9.0-1.3","69924","","img/Berkowitz88.png","4",""
"","8364","image-slider-response","26","896791","0.0-9.0-2.3","69924","","","","23"
"","10305","image-slider-response","27","907096","0.0-9.0-3.3","69924","","","","76"
"","3105","image-button-response","28","910201","0.0-9.0-4.3","69924","","img/Berkowitz88.png","1",""
"","7880","image-button-response","29","918083","0.0-9.0-0.4","69924","","img/Berkowitz622.png","4",""
"","60426","image-button-response","30","978505","0.0-9.0-1.4","69924","","img/Berkowitz622.png","7",""
"","5857","image-slider-response","31","984363","0.0-9.0-2.4","69924","","","","100"
"","5063","image-slider-response","32","989425","0.0-9.0-3.4","69924","","","","0"
"","1815","image-button-response","33","991242","0.0-9.0-4.4","69924","","img/Berkowitz622.png","1",""
"","7826","image-button-response","34","999069","0.0-9.0-0.5","69924","","img/Berkowitz3.png","0",""
"","7952","image-button-response","35","1007022","0.0-9.0-1.5","69924","","img/Berkowitz3.png","2",""
"","6150","image-slider-response","36","1013173","0.0-9.0-2.5","69924","","","","0"
"","9339","image-slider-response","37","1022512","0.0-9.0-3.5","69924","","","","100"
"","1878","image-button-response","38","1024391","0.0-9.0-4.5","69924","","img/Berkowitz3.png","1",""
"","29060","image-button-response","39","1053451","0.0-9.0-0.6","69924","","img/Berkowitz312.png","2",""
"","69627","image-button-response","40","1123075","0.0-9.0-1.6","69924","","img/Berkowitz312.png","4",""
"","11129","image-slider-response","41","1134203","0.0-9.0-2.6","69924","","","","74"
"","22248","image-slider-response","42","1156451","0.0-9.0-3.6","69924","","","","99"
"","3125","image-button-response","43","1159576","0.0-9.0-4.6","69924","","img/Berkowitz312.png","1",""
"","41993","image-button-response","44","1201568","0.0-9.0-0.7","69924","","img/Berkowitz282.png","3",""
"","10735","image-button-response","45","1212304","0.0-9.0-1.7","69924","","img/Berkowitz282.png","3",""
"","5662","image-slider-response","46","1217967","0.0-9.0-2.7","69924","","","","32"
"","11946","image-slider-response","47","1229914","0.0-9.0-3.7","69924","","","","11"
"","1878","image-button-response","48","1231792","0.0-9.0-4.7","69924","","img/Berkowitz282.png","1",""
"","78814","image-button-response","49","1310602","0.0-9.0-0.8","69924","","img/Berkowitz382t.png","0",""
"","4963","image-button-response","50","1315566","0.0-9.0-1.8","69924","","img/Berkowitz382t.png","4",""
"","6224","image-slider-response","51","1321791","0.0-9.0-2.8","69924","","","","35"
"","16454","image-slider-response","52","1338244","0.0-9.0-3.8","69924","","","","82"
"","2017","image-button-response","53","1340262","0.0-9.0-4.8","69924","","img/Berkowitz382t.png","1",""
"","69153","image-button-response","54","1409413","0.0-9.0-0.9","69924","","img/Berkowitz627.png","4",""
"","3449","image-button-response","55","1412864","0.0-9.0-1.9","69924","","img/Berkowitz627.png","7",""
"","6565","image-slider-response","56","1419428","0.0-9.0-2.9","69924","","","","100"
"","5627","image-slider-response","57","1425056","0.0-9.0-3.9","69924","","","","0"
"","1939","image-button-response","58","1426995","0.0-9.0-4.9","69924","","img/Berkowitz627.png","1",""
"","177161","image-button-response","59","1604149","0.0-9.0-0.10","69924","","img/Berkowitz379.png","1",""
"","7830","image-button-response","60","1611979","0.0-9.0-1.10","69924","","img/Berkowitz379.png","5",""
"","8755","image-slider-response","61","1620735","0.0-9.0-2.10","69924","","","","59"
"","11620","image-slider-response","62","1632355","0.0-9.0-3.10","69924","","","","57"
"","1846","image-button-response","63","1634201","0.0-9.0-4.10","69924","","img/Berkowitz379.png","1",""
"","8947","image-button-response","64","1643148","0.0-9.0-0.11","69924","","img/Berkowitz26.png","0",""
"","4639","image-button-response","65","1647789","0.0-9.0-1.11","69924","","img/Berkowitz26.png","2",""
"","6742","image-slider-response","66","1654532","0.0-9.0-2.11","69924","","","","0"
"","14042","image-slider-response","67","1668574","0.0-9.0-3.11","69924","","","","96"
"","1590","image-button-response","68","1670165","0.0-9.0-4.11","69924","","img/Berkowitz26.png","1",""
"","626232","image-button-response","69","2296366","0.0-9.0-0.12","69924","","img/Berkowitz417tx.png","1",""
"","21207","image-button-response","70","2317575","0.0-9.0-1.12","69924","","img/Berkowitz417tx.png","5",""
"","9271","image-slider-response","71","2326848","0.0-9.0-2.12","69924","","","","48"
"","8486","image-slider-response","72","2335336","0.0-9.0-3.12","69924","","","","29"
"","1950","image-button-response","73","2337287","0.0-9.0-4.12","69924","","img/Berkowitz417tx.png","0",""
"","53136","image-button-response","74","2390425","0.0-9.0-0.13","69924","","img/Berkowitz156.png","1",""
"","6843","image-button-response","75","2397270","0.0-9.0-1.13","69924","","img/Berkowitz156.png","4",""
"","11559","image-slider-response","76","2408830","0.0-9.0-2.13","69924","","","","34"
"","8683","image-slider-response","77","2417515","0.0-9.0-3.13","69924","","","","81"
"","3190","image-button-response","78","2420707","0.0-9.0-4.13","69924","","img/Berkowitz156.png","0",""
"","8796","image-button-response","79","2429504","0.0-9.0-0.14","69924","","img/Berkowitz74.png","0",""
"","4586","image-button-response","80","2434090","0.0-9.0-1.14","69924","","img/Berkowitz74.png","2",""
"","8087","image-slider-response","81","2442178","0.0-9.0-2.14","69924","","","","1"
"","8902","image-slider-response","82","2451080","0.0-9.0-3.14","69924","","","","96"
"","4852","image-button-response","83","2455934","0.0-9.0-4.14","69924","","img/Berkowitz74.png","1",""
"","9487","image-button-response","84","2465422","0.0-9.0-0.15","69924","","img/Berkowitz75.png","0",""
"","5665","image-button-response","85","2471090","0.0-9.0-1.15","69924","","img/Berkowitz75.png","2",""
"","6367","image-slider-response","86","2477457","0.0-9.0-2.15","69924","","","","11"
"","12187","image-slider-response","87","2489646","0.0-9.0-3.15","69924","","","","79"
"","2152","image-button-response","88","2491798","0.0-9.0-4.15","69924","","img/Berkowitz75.png","1",""
"","69026","image-button-response","89","2561739","0.0-9.0-0.16","69924","","img/Berkowitz607tx.png","3",""
"","2728","image-button-response","90","2564469","0.0-9.0-1.16","69924","","img/Berkowitz607tx.png","7",""
"","6626","image-slider-response","91","2571096","0.0-9.0-2.16","69924","","","","99"
"","7822","image-slider-response","92","2578917","0.0-9.0-3.16","69924","","","","7"
"","2150","image-button-response","93","2581070","0.0-9.0-4.16","69924","","img/Berkowitz607tx.png","1",""
"","35401","image-button-response","94","2616471","0.0-9.0-0.17","69924","","img/Berkowitz59.png","0",""
"","51067","image-button-response","95","2667539","0.0-9.0-1.17","69924","","img/Berkowitz59.png","4",""
"","8765","image-slider-response","96","2676305","0.0-9.0-2.17","69924","","","","32"
"","11818","image-slider-response","97","2688124","0.0-9.0-3.17","69924","","","","58"
"","2573","image-button-response","98","2690698","0.0-9.0-4.17","69924","","img/Berkowitz59.png","1",""
"","14792","image-button-response","99","2705491","0.0-9.0-0.18","69924","","img/Berkowitz9.png","0",""
"","3318","image-button-response","100","2708810","0.0-9.0-1.18","69924","","img/Berkowitz9.png","2",""
"","7071","image-slider-response","101","2715882","0.0-9.0-2.18","69924","","","","3"
"","6617","image-slider-response","102","2722499","0.0-9.0-3.18","69924","","","","88"
"","1628","image-button-response","103","2724128","0.0-9.0-4.18","69924","","img/Berkowitz9.png","1",""
"","29120","image-button-response","104","2753249","0.0-9.0-0.19","69924","","img/Berkowitz334t.png","1",""
"","5285","image-button-response","105","2758536","0.0-9.0-1.19","69924","","img/Berkowitz334t.png","4",""
"","9457","image-slider-response","106","2767993","0.0-9.0-2.19","69924","","","","55"
"","12096","image-slider-response","107","2780089","0.0-9.0-3.19","69924","","","","80"
"","2883","image-button-response","108","2782973","0.0-9.0-4.19","69924","","img/Berkowitz334t.png","1",""
"","8238","survey-text","109","2791212","0.0-10.0","69924","{""Q0"":""No""}","","",""
"","73395","survey-text","110","2864606","0.0-11.0","69924","{""Q0"":""I think there's a mistake in one of the melodies.  If I'm recalling the details correctly, it was in G, and I suspect there's a C# that should have been canceled.""}","","",""
"","13479","survey-text","111","2878085","0.0-12.0","69924","{""Q0"":""Nancy Rogers"",""Q1"":""nancy.rogers@fsu.edu""}","","",""
"[{""page_index"":0,""viewing_time"":2988}]","2989","instructions","112","2881074","0.0-13.0","69924","","","",""
